DETAIL_ID,EXHIBIT_ID,TYPE,NAME,VALUE,SUB_VALUE,OPEN_YN,REG_DT,REG_ID,UP_DT,UP_ID
457,203,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
458,203,E,크기,240㎝×80㎝×190㎝,,Y,12-21-2015 00:00:00,superadmin,,
463,205,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
464,205,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
465,205,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
466,205,E,크기,390㎝×190㎝,,Y,12-21-2015 00:00:00,superadmin,,
467,206,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
468,206,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
469,206,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
470,206,E,크기,90㎝×250㎝,,Y,12-21-2015 00:00:00,superadmin,,
471,207,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
472,207,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
473,207,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
474,207,E,크기,240㎝×240㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
475,208,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
476,208,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
477,208,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
478,208,E,크기,160㎝×250㎝×290㎝,,Y,12-21-2015 00:00:00,superadmin,,
483,210,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
484,210,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
485,210,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
486,210,E,크기,공중 부착물,,Y,12-21-2015 00:00:00,superadmin,,
487,211,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
488,211,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
489,211,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
490,211,E,크기,40㎝×50㎝×110㎝/40㎝×50㎝×90㎝,,Y,12-21-2015 00:00:00,superadmin,,
491,212,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
"1,174",353,E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"1,175",353,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"1,176",353,E,재질,"자전거장치, 램프장치 등",,Y,12-21-2015 00:00:00,superadmin,,
10,4,E,제조연대,1960년,,Y,12-21-2015 00:00:00,superadmin,,
11,4,E,국적,스페인,,Y,12-21-2015 00:00:00,superadmin,,
12,4,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
13,4,E,크기,74㎝×3.4㎝,,Y,12-21-2015 00:00:00,superadmin,,
26,9,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
27,9,E,재질,기타,,Y,12-21-2015 00:00:00,superadmin,,
35,14,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
40,19,E,제조연대,1637년,,Y,12-21-2015 00:00:00,superadmin,,
41,19,E,국적,영국,,Y,12-21-2015 00:00:00,superadmin,,
42,19,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
43,19,E,크기,79㎝×92㎝×27㎝,,Y,12-21-2015 00:00:00,superadmin,,
52,24,E,국적,영국,,Y,12-21-2015 00:00:00,superadmin,,
53,24,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
65,29,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
66,29,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
75,34,E,제조연대,17세기,,Y,12-21-2015 00:00:00,superadmin,,
76,34,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
77,34,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
88,39,E,제조연대,2008년,,Y,12-21-2015 00:00:00,superadmin,,
89,39,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
98,44,E,제조연대,2008년,,Y,12-21-2015 00:00:00,superadmin,,
99,44,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
108,49,E,제조연대,2008년,,Y,12-21-2015 00:00:00,superadmin,,
109,49,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
118,54,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
119,54,E,재질,기타,,Y,12-21-2015 00:00:00,superadmin,,
127,59,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
143,64,E,제조연대,1960년,,Y,12-21-2015 00:00:00,superadmin,,
144,64,E,재질,제지,,Y,12-21-2015 00:00:00,superadmin,,
145,64,E,크기,20㎝×12.5㎝,,Y,12-21-2015 00:00:00,superadmin,,
154,69,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
155,69,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
163,74,E,제조연대,1992년,,Y,12-21-2015 00:00:00,superadmin,,
164,74,E,국적,일본,,Y,12-21-2015 00:00:00,superadmin,,
165,74,E,재질,기타,,Y,12-21-2015 00:00:00,superadmin,,
178,79,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
187,84,E,제조연대,1920년,,Y,12-21-2015 00:00:00,superadmin,,
188,84,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
189,84,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
190,84,E,크기,52㎝×23.5㎝×75㎝,,Y,12-21-2015 00:00:00,superadmin,,
203,89,E,제조연대,1962년,,Y,12-21-2015 00:00:00,superadmin,,
204,89,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
205,89,E,재질,제지,,Y,12-21-2015 00:00:00,superadmin,,
206,89,E,크기,62㎝×115㎝,,Y,12-21-2015 00:00:00,superadmin,,
213,94,E,재질,철제,,Y,12-21-2015 00:00:00,superadmin,,
218,99,E,재질,기타,,Y,12-21-2015 00:00:00,superadmin,,
223,104,E,재질,기타,,Y,12-21-2015 00:00:00,superadmin,,
237,109,E,제조연대,1661년,,Y,12-21-2015 00:00:00,superadmin,,
238,109,E,국적,영국,,Y,12-21-2015 00:00:00,superadmin,,
239,109,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
240,109,E,크기,100㎝×75.9㎝×25㎝,,Y,12-21-2015 00:00:00,superadmin,,
254,114,E,제조연대,1690년,,Y,12-21-2015 00:00:00,superadmin,,
255,114,E,국적,스페인,,Y,12-21-2015 00:00:00,superadmin,,
256,114,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
257,114,E,크기,94㎝×11㎝×34㎝,,Y,12-21-2015 00:00:00,superadmin,,
274,119,E,제조연대,1812년,,Y,12-21-2015 00:00:00,superadmin,,
275,119,E,국적,프랑스,,Y,12-21-2015 00:00:00,superadmin,,
276,119,E,재질,목제,,Y,12-21-2015 00:00:00,superadmin,,
277,119,E,크기,85㎝×93㎝×17㎝,,Y,12-21-2015 00:00:00,superadmin,,
284,124,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
285,124,E,재질,"목제, 철제",,Y,12-21-2015 00:00:00,superadmin,,
294,129,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
295,129,E,재질,"목제, 철제",,Y,12-21-2015 00:00:00,superadmin,,
304,134,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
305,134,E,재질,"목제, 철제",,Y,12-21-2015 00:00:00,superadmin,,
314,139,E,제조연대,1944년,,Y,12-21-2015 00:00:00,superadmin,,
315,139,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
316,139,E,재질,"목제, 철제",,Y,12-21-2015 00:00:00,superadmin,,
317,139,E,크기,48㎝×89㎝,,Y,12-21-2015 00:00:00,superadmin,,
330,144,E,제조사,AMT,,Y,12-21-2015 00:00:00,superadmin,,
331,144,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
332,144,E,크기,2인석 2세트,,Y,12-21-2015 00:00:00,superadmin,,
333,144,E,용도/기능,무중력 체험,,Y,12-21-2015 00:00:00,superadmin,,
371,154,E,학명,타르보사우루스,,Y,12-21-2015 00:00:00,superadmin,,
372,154,E,영명,Tarbosaurus,,Y,12-21-2015 00:00:00,superadmin,,
373,154,E,과명,수각류,,Y,12-21-2015 00:00:00,superadmin,,
374,154,E,목명,용반목,,Y,12-21-2015 00:00:00,superadmin,,
375,154,E,크기,약12~14m(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
389,164,E,재질,나무+시트지,,Y,12-21-2015 00:00:00,superadmin,,
390,164,E,용도/기능,망원경 원리 이해,,Y,12-21-2015 00:00:00,superadmin,,
397,169,E,재질,나무+시트지+TV,,Y,12-21-2015 00:00:00,superadmin,,
404,174,E,재질,금속+렌즈,,Y,12-21-2015 00:00:00,superadmin,,
405,174,E,용도/기능,주간 태양 및 야간 천체관측,,Y,12-21-2015 00:00:00,superadmin,,
416,179,E,크기,2m,,Y,12-21-2015 00:00:00,superadmin,,
417,179,E,용도/기능,관상용 전시물,,Y,12-21-2015 00:00:00,superadmin,,
424,184,E,크기,2m×2m,,Y,12-21-2015 00:00:00,superadmin,,
425,184,E,용도/기능,관상용 전시물,,Y,12-21-2015 00:00:00,superadmin,,
439,199,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
440,199,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
441,199,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
442,199,E,크기,220㎝×90㎝×240㎝,,Y,12-21-2015 00:00:00,superadmin,,
459,204,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
460,204,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
461,204,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
462,204,E,크기,240㎝×80㎝×190㎝,,Y,12-21-2015 00:00:00,superadmin,,
479,209,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
480,209,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
481,209,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
482,209,E,크기,80㎝×70㎝×180㎝,,Y,12-21-2015 00:00:00,superadmin,,
492,212,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
493,212,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
494,212,E,크기,110㎝×110㎝,,Y,12-21-2015 00:00:00,superadmin,,
495,213,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
496,213,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
497,213,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
498,213,E,크기,190㎝×140㎝,,Y,12-21-2015 00:00:00,superadmin,,
499,214,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
500,214,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
501,214,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
502,214,E,크기,380㎝×300㎝×200㎝,,Y,12-21-2015 00:00:00,superadmin,,
503,215,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
504,215,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
505,215,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
506,215,E,크기,100㎝×90㎝×160㎝/100㎝×90㎝×110㎝,,Y,12-21-2015 00:00:00,superadmin,,
507,216,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
508,216,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
509,216,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
510,216,E,크기,130㎝×60㎝×180㎝,,Y,12-21-2015 00:00:00,superadmin,,
511,217,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
512,217,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
513,217,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
514,217,E,크기,100㎝×40㎝×90㎝/120㎝×10㎝×150㎝,,Y,12-21-2015 00:00:00,superadmin,,
515,218,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
516,218,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
517,218,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
518,218,E,크기,150㎝×150㎝×220㎝,,Y,12-21-2015 00:00:00,superadmin,,
519,219,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
520,219,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
521,219,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
522,219,E,크기,120㎝×120㎝×70㎝,,Y,12-21-2015 00:00:00,superadmin,,
523,220,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
524,220,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
525,220,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
526,220,E,크기,220㎝×340㎝×90㎝,,Y,12-21-2015 00:00:00,superadmin,,
527,221,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
528,221,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
529,221,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
530,221,E,크기,300㎝×240㎝×90㎝,,Y,12-21-2015 00:00:00,superadmin,,
531,222,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
532,222,E,제조사,㈜명도시스템,,Y,12-21-2015 00:00:00,superadmin,,
533,222,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
534,222,E,크기,250㎝×250㎝×210㎝,,Y,12-21-2015 00:00:00,superadmin,,
535,223,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
536,223,E,국적,독일,,Y,12-21-2015 00:00:00,superadmin,,
537,223,E,용도/기능,천체관측,,Y,12-21-2015 00:00:00,superadmin,,
538,224,E,제조연대,2013년,,Y,12-21-2015 00:00:00,superadmin,,
539,224,E,제조사,다카하시,,Y,12-21-2015 00:00:00,superadmin,,
540,224,E,국적,일본,,Y,12-21-2015 00:00:00,superadmin,,
541,224,E,용도/기능,천체관측,,Y,12-21-2015 00:00:00,superadmin,,
542,225,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
543,225,E,제조사,소프트하우스,,Y,12-21-2015 00:00:00,superadmin,,
544,225,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
545,226,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
546,226,E,국적,일본,,Y,12-21-2015 00:00:00,superadmin,,
547,226,E,용도/기능,전시,,Y,12-21-2015 00:00:00,superadmin,,
548,227,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
549,227,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
550,227,E,용도/기능,영상전시,,Y,12-21-2015 00:00:00,superadmin,,
551,228,E,용도/기능,전시,,Y,12-21-2015 00:00:00,superadmin,,
552,229,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
553,229,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
554,229,E,용도/기능,전시,,Y,12-21-2015 00:00:00,superadmin,,
555,230,E,용도/기능,전시,,Y,12-21-2015 00:00:00,superadmin,,
556,231,E,용도/기능,전시,,Y,12-21-2015 00:00:00,superadmin,,
557,232,E,제조연대,2009년,,Y,12-21-2015 00:00:00,superadmin,,
558,232,E,제조사,유니온 광학,,Y,12-21-2015 00:00:00,superadmin,,
559,232,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
560,232,E,용도/기능,관람용,,Y,12-21-2015 00:00:00,superadmin,,
561,233,E,제조연대,2010년,,Y,12-21-2015 00:00:00,superadmin,,
562,233,E,제조사,유니온 광학,,Y,12-21-2015 00:00:00,superadmin,,
563,233,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
564,233,E,용도/기능,관람용,,Y,12-21-2015 00:00:00,superadmin,,
565,234,E,제조연대,2011년,,Y,12-21-2015 00:00:00,superadmin,,
566,234,E,제조사,유니온 광학,,Y,12-21-2015 00:00:00,superadmin,,
567,234,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
568,234,E,용도/기능,관람용,,Y,12-21-2015 00:00:00,superadmin,,
569,235,E,제조연대,2012년,,Y,12-21-2015 00:00:00,superadmin,,
570,235,E,제조사,유니온 광학,,Y,12-21-2015 00:00:00,superadmin,,
571,235,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
572,235,E,용도/기능,관람용,,Y,12-21-2015 00:00:00,superadmin,,
573,236,E,제조연대,2013년,,Y,12-21-2015 00:00:00,superadmin,,
574,236,E,제조사,유니온 광학,,Y,12-21-2015 00:00:00,superadmin,,
575,236,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
576,236,E,용도/기능,관람용,,Y,12-21-2015 00:00:00,superadmin,,
"14,754","1,828",E,과명,콩과,,Y,10-26-2016 09:32:22,scicenter,,
"14,755","1,828",E,목명,콩목,,Y,10-26-2016 09:32:22,scicenter,,
"14,756","1,828",E,크기,0.2kg,,Y,10-26-2016 09:32:22,scicenter,,
"14,757","1,828",E,채집일,141230,,Y,10-26-2016 09:32:22,scicenter,,
"14,648","1,806",E,학명,Glycine max,,Y,10-26-2016 09:29:29,scicenter,,
"14,649","1,806",E,영명,soybean,,Y,10-26-2016 09:29:29,scicenter,,
"14,650","1,806",E,과명,콩과,,Y,10-26-2016 09:29:29,scicenter,,
"14,651","1,806",E,목명,콩목,,Y,10-26-2016 09:29:29,scicenter,,
"14,652","1,806",E,크기,0.2kg,,Y,10-26-2016 09:29:29,scicenter,,
"14,653","1,806",E,채집일,141230,,Y,10-26-2016 09:29:29,scicenter,,
"14,753","1,828",E,영명,adzuki-bean,,Y,10-26-2016 09:32:22,scicenter,,
"14,764","1,826",E,학명,Phaseolus vulgaris var. vulgaris,,Y,10-26-2016 09:32:39,scicenter,,
"14,765","1,826",E,영명,kidney bean,,Y,10-26-2016 09:32:39,scicenter,,
"14,766","1,826",E,과명,콩과,,Y,10-26-2016 09:32:39,scicenter,,
"14,767","1,826",E,목명,콩목,,Y,10-26-2016 09:32:39,scicenter,,
"14,768","1,826",E,크기,0.2kg,,Y,10-26-2016 09:32:39,scicenter,,
"14,769","1,826",E,채집일,141230,,Y,10-26-2016 09:32:39,scicenter,,
"14,848","1,832",E,학명,Pisum sativum,,Y,10-26-2016 09:34:34,scicenter,,
"14,849","1,832",E,영명,pea,,Y,10-26-2016 09:34:34,scicenter,,
"14,850","1,832",E,과명,콩과,,Y,10-26-2016 09:34:34,scicenter,,
"14,851","1,832",E,목명,콩목,,Y,10-26-2016 09:34:34,scicenter,,
"14,852","1,832",E,크기,0.2kg,,Y,10-26-2016 09:34:34,scicenter,,
"14,853","1,832",E,채집일,141230,,Y,10-26-2016 09:34:34,scicenter,,
"14,878","1,847",E,학명,Glycine max,,Y,10-26-2016 09:38:09,scicenter,,
"14,879","1,847",E,영명,soybean,,Y,10-26-2016 09:38:09,scicenter,,
"14,880","1,847",E,과명,콩과,,Y,10-26-2016 09:38:09,scicenter,,
"14,881","1,847",E,목명,콩목,,Y,10-26-2016 09:38:09,scicenter,,
"14,882","1,847",E,크기,0.2kg,,Y,10-26-2016 09:38:09,scicenter,,
"14,883","1,847",E,채집일,141230,,Y,10-26-2016 09:38:09,scicenter,,
"14,884","1,846",E,학명,Glycine max,,Y,10-26-2016 09:38:16,scicenter,,
"14,885","1,846",E,영명,soybean,,Y,10-26-2016 09:38:16,scicenter,,
"14,886","1,846",E,과명,콩과,,Y,10-26-2016 09:38:16,scicenter,,
"14,887","1,846",E,목명,콩목,,Y,10-26-2016 09:38:16,scicenter,,
"14,888","1,846",E,크기,0.2kg,,Y,10-26-2016 09:38:16,scicenter,,
"14,889","1,846",E,채집일,141230,,Y,10-26-2016 09:38:16,scicenter,,
"14,902","1,843",E,학명,Glycine max,,Y,10-26-2016 09:38:40,scicenter,,
"14,903","1,843",E,영명,soybean,,Y,10-26-2016 09:38:40,scicenter,,
"14,904","1,843",E,과명,콩과,,Y,10-26-2016 09:38:40,scicenter,,
"14,905","1,843",E,목명,콩목,,Y,10-26-2016 09:38:40,scicenter,,
"14,906","1,843",E,크기,0.2kg,,Y,10-26-2016 09:38:40,scicenter,,
"14,907","1,843",E,채집일,141230,,Y,10-26-2016 09:38:40,scicenter,,
"14,938","1,857",E,학명,Glycine max,,Y,10-26-2016 10:02:37,scicenter,,
"14,939","1,857",E,영명,soybean,,Y,10-26-2016 10:02:37,scicenter,,
"14,940","1,857",E,과명,콩과,,Y,10-26-2016 10:02:37,scicenter,,
"14,941","1,857",E,목명,콩목,,Y,10-26-2016 10:02:37,scicenter,,
"14,942","1,857",E,크기,0.2kg,,Y,10-26-2016 10:02:37,scicenter,,
"14,943","1,857",E,채집일,141230,,Y,10-26-2016 10:02:37,scicenter,,
"14,950","1,855",E,학명,Glycine max,,Y,10-26-2016 10:02:55,scicenter,,
"14,951","1,855",E,영명,soybean,,Y,10-26-2016 10:02:55,scicenter,,
"14,952","1,855",E,과명,콩과,,Y,10-26-2016 10:02:55,scicenter,,
"14,953","1,855",E,목명,콩목,,Y,10-26-2016 10:02:55,scicenter,,
"14,954","1,855",E,크기,0.2kg,,Y,10-26-2016 10:02:55,scicenter,,
"14,955","1,855",E,채집일,141230,,Y,10-26-2016 10:02:55,scicenter,,
"14,974","2,022",E,크기,"1,800㎜",,Y,10-26-2016 10:13:35,scicenter,,
"14,975","2,022",E,용도/기능,지구와 관련된 영상 투영,,Y,10-26-2016 10:13:35,scicenter,,
"14,988","1,869",E,학명,Glycine max,,Y,10-26-2016 10:21:33,scicenter,,
"14,989","1,869",E,영명,soybean,,Y,10-26-2016 10:21:33,scicenter,,
"14,990","1,869",E,과명,콩과,,Y,10-26-2016 10:21:33,scicenter,,
"14,991","1,869",E,목명,콩목,,Y,10-26-2016 10:21:33,scicenter,,
"14,992","1,869",E,크기,0.2kg,,Y,10-26-2016 10:21:33,scicenter,,
"14,993","1,869",E,채집일,141230,,Y,10-26-2016 10:21:33,scicenter,,
"15,024","1,863",E,학명,Glycine max,,Y,10-26-2016 10:22:16,scicenter,,
"15,025","1,863",E,영명,soybean,,Y,10-26-2016 10:22:16,scicenter,,
"15,026","1,863",E,과명,콩과,,Y,10-26-2016 10:22:16,scicenter,,
"15,027","1,863",E,목명,콩목,,Y,10-26-2016 10:22:16,scicenter,,
"15,028","1,863",E,크기,0.2kg,,Y,10-26-2016 10:22:16,scicenter,,
657,256,E,용도/기능,Deep Sky 관측용,,Y,12-21-2015 00:00:00,superadmin,,
678,261,E,제조연대,2009년,,Y,12-21-2015 00:00:00,superadmin,,
679,261,E,제조사,셀레스트론,,Y,12-21-2015 00:00:00,superadmin,,
680,261,E,국적,미국,,Y,12-21-2015 00:00:00,superadmin,,
681,261,E,크기,365㎜,,Y,12-21-2015 00:00:00,superadmin,,
682,261,E,용도/기능,행성관측용,,Y,12-21-2015 00:00:00,superadmin,,
779,286,E,영명,Gypsum,,Y,12-21-2015 00:00:00,superadmin,,
780,286,E,채집지,알제리,,Y,12-21-2015 00:00:00,superadmin,,
801,291,E,제조연대,2010년,,Y,12-21-2015 00:00:00,superadmin,,
802,291,E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
803,291,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
804,291,E,재질,수조전시대,,Y,12-21-2015 00:00:00,superadmin,,
805,291,E,크기,100㎝×60㎝×155㎝,,Y,12-21-2015 00:00:00,superadmin,,
806,291,E,용도/기능,민물어류의 종류와 특징 및납자루 무리의 특이한 산란행동 탐구,,Y,12-21-2015 00:00:00,superadmin,,
831,296,E,제조연대,2010년,,Y,12-21-2015 00:00:00,superadmin,,
832,296,E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
833,296,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
834,296,E,재질,수생곤충전시대,,Y,12-21-2015 00:00:00,superadmin,,
835,296,E,크기,64㎝×30㎝×85㎝,,Y,12-21-2015 00:00:00,superadmin,,
836,296,E,용도/기능,수서곤충의 특징 탐구,,Y,12-21-2015 00:00:00,superadmin,,
861,301,E,제조연대,2010년,,Y,12-21-2015 00:00:00,superadmin,,
862,301,E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
863,301,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
864,301,E,재질,"키오스크전시대, 음향장치 등",,Y,12-21-2015 00:00:00,superadmin,,
865,301,E,크기,88㎝×100㎝×155㎝,,Y,12-21-2015 00:00:00,superadmin,,
866,301,E,용도/기능,증강현실의 원리를 이해하고 해양생물의 특징 탐구,,Y,12-21-2015 00:00:00,superadmin,,
891,306,E,제조연대,2002년,,Y,12-21-2015 00:00:00,superadmin,,
892,306,E,제조사,(주)전시과학,,Y,12-21-2015 00:00:00,superadmin,,
893,306,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
894,306,E,재질,"TV, 모니터, 스피커, DVD플레이어 등",,Y,12-21-2015 00:00:00,superadmin,,
