기간,품목명,국가명,수출중량(톤),수출금액(천불),수입중량(톤),수입금액(천불)
2023,주석,포르투갈,0.001,0.015,0,0
2023,주석,아랍에미리트,305.602,2415.595,0,0
2023,주석,이란,2,71.684,0,0
2023,주석,아일랜드,0.014,75.501,0,0
2023,주석,헝가리,0.01,0.079,0,0
2023,주석,가나,0.321,4.964,0,0
2023,주석,체코,0.21,1.535,0,0
2023,주석,호주,0.018,4.791,0,0
2023,주석,오스트리아,0.022,4.952,0,0
2023,주석,짐바브웨,1.004,37.067,0,0
2024,주석,인도네시아,40.323,1138.203,5718.031,179714.063
2024,주석,중국,756.401,25148.041,3445.225,101045.902
2024,주석,페루,0,0,1860.056,55547.981
2024,주석,일본,49.381,2526.308,240.29,47434.759
2024,주석,말레이시아,97.542,1537.817,1398.076,41733.74
2024,주석,태국,107.686,4642.308,1332.035,40466.808
2024,주석,인도,67.208,2160.541,661.012,11289.555
2024,주석,벨기에,10.258,224.323,410.113,10403.3
2024,주석,이탈리아,0.141,8.733,347.795,8954.738
2024,주석,미얀마,15.146,382.42,177.051,5239.23
2024,주석,영국,0.006,0.148,80.578,3819.128
2024,주석,볼리비아,0,0,101.258,2872.824
2024,주석,독일,5.074,172.593,39.618,1392.9
2024,주석,스페인,0.19,6.472,13.982,426.607
2024,주석,미국,118.79,5736.188,5.387,411.182
2024,주석,대만,150.292,13882.133,8.164,293.301
2024,주석,러시아,3.48,91.033,1.5,219.36
2024,주석,프랑스,0,0.028,4.43,215.801
2024,주석,캐나다,0.005,0.297,1.016,72.759
2024,주석,베트남,228.489,9055.046,2.111,56.656
2024,주석,싱가포르,0.238,19.696,0.941,42.989
2024,주석,필리핀,190.57,8610.631,1.998,24.019
2024,주석,스위스,0.006,0.163,0.059,23.407
2024,주석,네덜란드,3.184,3306.267,0.014,19.499
2024,주석,폴란드,17.902,422.509,0.359,16.077
2024,주석,파라과이,0,0,17.7,15.553
2024,주석,헝가리,0,0,0.144,7.104
2024,주석,멕시코,32.747,1128.111,0.036,3.921
2024,주석,몽골,0,0,0.16,0.587
2024,주석,탄자니아,0,0,0.014,0.569
2024,주석,브라질,0.284,25.052,0.001,0.404
2024,주석,튀르키예공화국,17.556,451.336,0.003,0.385
2024,주석,홍콩,13.824,488.627,0,0.1
2024,주석,나미비아,0,0,0.001,0.093
2024,주석,콩고민주공화국,0,0,0.015,0.064
2024,주석,포르투갈,0.008,0.492,0,0
2024,주석,루마니아,0,0.015,0,0
2024,주석,그리스,0.001,0.019,0,0
2024,주석,스웨덴,0.3,11.089,0,0
2024,주석,호주,0.023,3.704,0,0
2024,주석,오스트리아,0.014,23.69,0,0
2024,주석,아르헨티나,0,0.002,0,0
2024,주석,우즈베키스탄,0.052,3.768,0,0
2024,주석,사우디아라비아,0.001,0.019,0,0
2024,주석,파키스탄,2.017,55.58,0,0
2024,주석,파나마,1.5,50.453,0,0
2024,주석,뉴질랜드,0,0.016,0,0
2024,주석,노르웨이,0,0.046,0,0
2024,주석,마카오,0.001,0.083,0,0
2024,주석,칠레,0.002,0.028,0,0
2024,주석,쿠웨이트,0,0.002,0,0
2024,주석,코스타리카,0,0.013,0,0
2024,주석,체코,0.074,1.228,0,0
2024,주석,이란,4.5,180.019,0,0
2024,주석,핀란드,0.001,0.002,0,0
2024,주석,아일랜드,0.073,373.214,0,0
2024,주석,-,0,0.002,0,0
2024,주석,괌,0.001,0.001,0,0
2024,주석,아랍에미리트,303.935,1620.032,0,0
2023,코발트,중국,247.89,1970.094,3863.983,80284.848
2023,코발트,콩고민주공화국,0,0,6750.672,46993.304
2023,코발트,벨기에,0.1,7.6,765.59,27262.644
2023,코발트,일본,47.265,1025.065,1548.296,21194.908
2023,코발트,미국,0.873,104.497,129.054,13970.98
2023,코발트,마다가스카르,0,0,460.001,13945.02
2023,코발트,핀란드,0,0,1012.555,11536.299
2023,코발트,캐나다,0.125,9.11,258.287,9134.846
2023,코발트,말레이시아,280.001,2608.828,793.959,8662.413
2023,코발트,인도,60,319.434,905.535,5967.342
2023,코발트,대만,15.207,515.203,1407.224,5845.661
2023,코발트,노르웨이,0,0,95,3276.878
2023,코발트,멕시코,0,0,84.381,2645.774
2023,코발트,프랑스,1.836,243.661,385.216,2340.15
2023,코발트,호주,2.905,15.269,115.822,2099.244
2023,코발트,영국,0,0,24.952,1309.423
2023,코발트,싱가포르,591.289,1440.421,479.185,1115.093
2023,코발트,독일,0.612,96.385,9.337,1073.472
2023,코발트,스위스,0,0,1.762,818.816
2023,코발트,헝가리,0,0,92.333,564.568
2023,코발트,파키스탄,25.029,128.997,94,539.331
2023,코발트,남아프리카공화국,0,0,8.012,360.919
2023,코발트,인도네시아,0,0,52.988,214.348
2023,코발트,스웨덴,0,0,34.868,202.234
2023,코발트,이탈리아,0,0,0.151,25.471
2023,코발트,브라질,0,0,1.225,15.116
2023,코발트,홍콩,21.264,23.29,0.123,14.338
2023,코발트,몰도바,0,0,0.002,3.245
2023,코발트,룩셈부르크,0,0,0,1.795
2023,코발트,체코,0,1.742,0.025,0.989
2023,코발트,튀르키예공화국,6,31.059,0.032,0.364
2023,코발트,러시아,0,0,0.001,0.232
2023,코발트,베트남,89.477,1234.618,0.001,0.194
2023,코발트,이란,14,82.227,0,0
2023,코발트,태국,241.579,2568.347,0,0
2023,코발트,포르투갈,59.4,130.561,0,0
2023,코발트,폴란드,6.5,74.8,0,0
2023,코발트,페루,0.03,9.348,0,0
2023,코발트,우즈베키스탄,0.02,0.02,0,0
2023,코발트,아일랜드,1.378,236.09,0,0
2024,코발트,중국,102.454,1162.537,3758.668,74683.86
2024,코발트,콩고민주공화국,0,0,5994.966,27959.315
2024,코발트,일본,38.607,944.39,617.261,15266.021
2024,코발트,미국,0.625,76.714,445.111,14631.052
2024,코발트,핀란드,0,0,794.01,13510.316
2024,코발트,벨기에,0,0,527.805,13135.282
2024,코발트,캐나다,0.083,7.49,245.229,6797.286
2024,코발트,인도,60.027,245.543,299.355,1365.792
2024,코발트,프랑스,5.221,527.912,5.996,1181.679
2024,코발트,대만,0.498,88.532,106.279,1117.156
2024,코발트,독일,1.102,41.571,9.604,1056.57
2024,코발트,스위스,0,0,1.773,907.707
2024,코발트,영국,16.749,161.466,56.285,834.237
2024,코발트,남아프리카공화국,0.013,0.288,20.003,782.709
2024,코발트,싱가포르,4.288,54.272,372.783,504.977
2024,코발트,호주,0.088,4.559,96.694,395.895
2024,코발트,멕시코,0,0,8.25,252.121
2024,코발트,인도네시아,4.617,222.791,60.488,247.903
2024,코발트,베트남,51.127,1594.856,2.803,168.305
2024,코발트,아랍에미리트,0.181,7.664,2.49,32.229
2024,코발트,이탈리아,0,0,0.089,22.551
2024,코발트,오스트리아,0,0,0.05,15.246
2024,코발트,홍콩,0.054,1.46,21.474,14.936
2024,코발트,아일랜드,2.005,267.064,0.04,9.905
2024,코발트,브라질,0,0.007,0.975,7.023
2024,코발트,체코,0,0,0.045,4.965
2024,코발트,스웨덴,0,0,0,1.987
2024,코발트,네덜란드,0.37,19.822,0,1.548
2024,코발트,잠비아,0,0,0.026,0.918
2024,코발트,튀르키예공화국,0.105,4.098,0.014,0.112
2024,코발트,헝가리,0,0,0.003,0.047
2024,코발트,모로코,260,1298.08,0,0.03
2024,코발트,러시아,0,0,0.001,0.015
2024,코발트,폴란드,2,23.9,0,0.01
2024,코발트,나이지리아,0.005,0.205,0,0
2024,코발트,그리스,0.03,6,0,0
2024,코발트,이란,2,10.046,0,0
2024,코발트,태국,4.719,122.115,0,0
2024,코발트,카자흐스탄,0.005,0.233,0,0
2024,코발트,사우디아라비아,0.005,1.14,0,0
2024,코발트,파키스탄,16.03,82.213,0,0
2024,코발트,필리핀,0.037,2.754,0,0
2024,코발트,파나마,0.24,11.301,0,0
2024,코발트,뉴질랜드,0.013,0.578,0,0
2024,코발트,말레이시아,89.086,849.542,0,0
2024,코발트,요르단,0.003,0.456,0,0
2023,크롬,남아프리카공화국,0,0,199974.627,248640.54
2023,크롬,인도,256.512,775.251,149463.358,213509.144
2023,크롬,카자흐스탄,0,0,42073.678,85052.496
2023,크롬,중국,43.432,216.934,16831.833,63502.975
2023,크롬,러시아,0,0,17006.599,61478.76
2023,크롬,오만,0,0,27492,32150.402
2023,크롬,튀르키예공화국,0.6,12.9,3305.609,12597.107
2023,크롬,일본,84.124,473.736,1032.281,7207.022
2023,크롬,미국,55.645,703.464,1200.963,6572.886
2023,크롬,모잠비크,0,0,4998.54,6085.178
2023,크롬,프랑스,0,0,209.926,2664.728
2023,크롬,영국,0,0,192.229,2635.578
2023,크롬,독일,0,0,25.527,794.234
2023,크롬,파키스탄,96.759,257.863,1223.649,779.51
2023,크롬,스위스,0,0,463.409,584.223
2023,크롬,멕시코,2.048,27.258,124,543.92
2023,크롬,대만,22.719,136.582,5.337,89.227
2023,크롬,알바니아,0,0,4,40.62
2023,크롬,체코,0.145,34.392,0.032,17.992
2023,크롬,네덜란드,0,0,1.1,13.577
2023,크롬,베트남,437.953,5946.972,0.053,12.183
2023,크롬,핀란드,0,0,0.4,11.267
2023,크롬,캐나다,0,0,0.1,6.324
2023,크롬,벨기에,0,0,0.026,2.294
2023,크롬,리히텐슈타인,0,0,0.002,1.36
2023,크롬,홍콩,0.095,1.154,0.009,1.355
2023,크롬,폴란드,0,0,0,0.456
2023,크롬,스페인,1,9.407,0.002,0.023
2023,크롬,인도네시아,189.799,360.368,0.003,0.021
2023,크롬,방글라데시,5.617,28.669,0,0
2023,크롬,태국,1.562,13.672,0,0
2023,크롬,싱가포르,0.424,3.38,0,0
2023,크롬,카타르,0.001,0.08,0,0
2023,크롬,필리핀,2,9.62,0,0
2023,크롬,파나마,0.003,1.109,0,0
2023,크롬,볼리비아,0.001,0.28,0,0
2023,크롬,나이지리아,0.45,4.68,0,0
2023,크롬,콜롬비아,0.04,4.011,0,0
2023,크롬,브라질,10.741,105.035,0,0
2023,크롬,헝가리,0.168,1.838,0,0
2023,크롬,온두라스,0.003,0.22,0,0
2023,크롬,도미니카공화국,0.001,0.16,0,0
2023,크롬,말레이시아,175.845,828.813,0,0
2024,크롬,인도,493.676,1057.699,150277.743,206547.709
2024,크롬,남아프리카공화국,0,0.02,177926.324,205510.462
2024,크롬,카자흐스탄,0.002,0.11,59911.023,113039.836
2024,크롬,러시아,0,0,11448.734,34480.953
2024,크롬,중국,310.998,432.07,8139.165,33332.08
2024,크롬,오만,0,0,23177.693,27657.285
2024,크롬,일본,85.076,525.588,1050.753,7231.503
2024,크롬,미국,93.641,944.654,1120.896,5764.441
2024,크롬,튀르키예공화국,3.527,75.163,608.284,1907.009
2024,크롬,독일,0,0,78.968,1277.142
2024,크롬,파키스탄,76.541,232.045,1343.58,764.152
2024,크롬,대만,51.817,259.539,209.776,688.914
2024,크롬,프랑스,0.002,0.402,9.794,420.321
2024,크롬,스페인,0.06,4.112,30.003,285.254
2024,크롬,영국,0,0,40.949,239.108
2024,크롬,스위스,0,0,25.001,141.947
2024,크롬,멕시코,0.158,18.846,21.15,94.901
2024,크롬,짐바브웨,0,0,19,47.168
2024,크롬,베트남,423.08,5986.671,0.257,14.746
2024,크롬,핀란드,0,0,0.4,11.336
2024,크롬,스웨덴,1.09,10.77,2,9.84
2024,크롬,홍콩,0.225,2.34,0.075,4.523
2024,크롬,벨기에,0,0,0.039,4.518
2024,크롬,호주,4.009,36.228,0.3,2.811
2024,크롬,리히텐슈타인,0,0,0.082,2.774
2024,크롬,오스트리아,0,0,0.01,2.576
2024,크롬,폴란드,0.011,0.199,0,0.696
2024,크롬,이탈리아,0,0,0,0.018
2024,크롬,캐나다,0.017,0.675,0,0.01
2024,크롬,아르헨티나,0,0.01,0,0
2024,크롬,우즈베키스탄,0.08,0.078,0,0
2024,크롬,방글라데시,7.48,11.837,0,0
2024,크롬,브라질,12.902,120.146,0,0
2024,크롬,태국,38.114,81.183,0,0
2024,크롬,세네갈,0.087,0.6,0,0
2024,크롬,슬로바키아,0,0.003,0,0
2024,크롬,싱가포르,2.005,9.572,0,0
2024,크롬,칠레,0,0.005,0,0
2024,크롬,사우디아라비아,18.007,60.416,0,0
2024,크롬,콜롬비아,0.028,3.556,0,0
2024,크롬,카타르,0.002,0.24,0,0
2024,크롬,체코,0.29,25.409,0,0
2024,크롬,필리핀,1.501,7.282,0,0
2024,크롬,페루,0,0.003,0,0
2024,크롬,파나마,0.011,0.497,0,0
2024,크롬,덴마크,0.013,0.424,0,0
2024,크롬,뉴질랜드,0.004,0.131,0,0
2024,크롬,네덜란드,0.067,2.322,0,0
2024,크롬,나이지리아,0,0.006,0,0
2024,크롬,말레이시아,51.63,208.191,0,0
2024,크롬,헝가리,0.121,12.321,0,0
2024,크롬,인도네시아,87.214,210.412,0,0
2024,크롬,아랍에미리트,0.101,2.217,0,0
2023,탄탈륨,일본,22.122,1377.446,88.146,56134.103
2023,탄탈륨,미국,56.931,7006.72,58.436,49293.279
2023,탄탈륨,중국,99.14,13117.553,100.742,44145.601
2023,탄탈륨,태국,2.401,395.225,6.927,9952.857
2023,탄탈륨,엘살바도르,0.017,6.699,13.959,6033.606
2023,탄탈륨,필리핀,0.277,103.116,3.882,6017.94
2023,탄탈륨,체코,0.02,149.138,4.764,4642.35
2023,탄탈륨,멕시코,0.155,18.768,2.257,3739.794
2023,탄탈륨,인도네시아,1.048,1907.512,3.109,3055.785
2023,탄탈륨,이스라엘,0,0,0.582,1862.184
2023,탄탈륨,홍콩,1.167,564.727,2.91,1763.358
2023,탄탈륨,벨기에,0,0,2.9,676.814
2023,탄탈륨,대만,1.813,1309.716,6.368,657.381
2023,탄탈륨,아르메니아,0,0,2,496
2023,탄탈륨,프랑스,0.095,52.492,0.133,117.851
2023,탄탈륨,독일,12.447,1534.347,0.026,59.765
2023,탄탈륨,베트남,12.309,12767.378,0.049,46.727
2023,탄탈륨,인도,0.234,35.249,0.222,35.25
2023,탄탈륨,말레이시아,0.306,19.234,0.1,32.061
2023,탄탈륨,싱가포르,0.645,356.018,0.191,25.332
2023,탄탈륨,덴마크,0,0,0.011,18.836
2023,탄탈륨,영국,1.13,320.984,0.006,18.635
2023,탄탈륨,이탈리아,0,0,0.004,8.213
2023,탄탈륨,포르투갈,0,0,0.023,8.034
2023,탄탈륨,오스트리아,0,0,0.057,7.969
2023,탄탈륨,캐나다,0,0,0.005,6.739
2023,탄탈륨,리히텐슈타인,0,0,0.001,3.745
2023,탄탈륨,네덜란드,0,0,0.003,3.046
2023,탄탈륨,핀란드,0,0,0.001,1.088
2023,탄탈륨,리투아니아,0.02,14,0,0.342
2023,탄탈륨,아이슬란드,0,0,0,0.311
2023,탄탈륨,스웨덴,0,0,0,0.24
2023,탄탈륨,스위스,0,0,0,0.171
2023,탄탈륨,카자흐스탄,12.836,3899.339,0.001,0.05
2023,탄탈륨,아랍에미리트,0,0,0,0.03
2023,탄탈륨,모잠비크,0,0,0,0.003
2023,탄탈륨,세르비아,1.301,44.739,0,0
2023,탄탈륨,루마니아,0.128,10.854,0,0
2023,탄탈륨,슬로바키아,0.056,28.657,0,0
2023,탄탈륨,헝가리,0.023,1.952,0,0
2023,탄탈륨,스페인,0.002,1.6,0,0
2023,탄탈륨,이집트,0.253,104.086,0,0
2023,탄탈륨,브라질,1.115,765.105,0,0
2023,탄탈륨,남아프리카공화국,0.006,3.906,0,0
2024,탄탈륨,미국,48.293,8351.781,91.603,57221.313
2024,탄탈륨,일본,39.726,1397.891,113.061,57190.598
2024,탄탈륨,중국,114.801,18954.189,115.754,53244.751
2024,탄탈륨,태국,4.938,664.429,7.546,10060.774
2024,탄탈륨,필리핀,0.192,49.293,6.2,5323.273
2024,탄탈륨,엘살바도르,0,0,12.823,4945.041
2024,탄탈륨,체코,0.001,0.111,4.121,3758.844
2024,탄탈륨,인도네시아,0.009,3.527,3.483,3314.273
2024,탄탈륨,멕시코,0.273,158.737,1.648,3264.535
2024,탄탈륨,카자흐스탄,37.984,10755.992,7.578,3216.121
2024,탄탈륨,이스라엘,0,0,0.699,1641.711
2024,탄탈륨,홍콩,2.03,692.427,2.504,1322.568
2024,탄탈륨,대만,1.684,1213.32,2.976,395.433
2024,탄탈륨,프랑스,1.414,820.884,0.521,225.778
2024,탄탈륨,독일,21.027,2682.001,0.155,113.898
2024,탄탈륨,오스트리아,0.234,132.55,0.091,97.719
2024,탄탈륨,스페인,0,0,0.002,78.226
2024,탄탈륨,베트남,16.073,12828.119,0.217,63.186
2024,탄탈륨,인도,3.724,206.959,0.088,22.684
2024,탄탈륨,말레이시아,0.37,34.099,0.05,16.23
2024,탄탈륨,영국,0.283,73.115,0.014,14.426
2024,탄탈륨,싱가포르,0.174,14.831,0.174,13.131
2024,탄탈륨,덴마크,0,0,0.007,8.489
2024,탄탈륨,리히텐슈타인,0,0,0.001,2.691
2024,탄탈륨,아일랜드,0,0,0,2.025
2024,탄탈륨,이탈리아,0,0,0.008,1.652
2024,탄탈륨,포르투갈,0,0,0.011,1.564
2024,탄탈륨,슬로바키아,0.756,419.894,0.002,1.213
2024,탄탈륨,리투아니아,0,0,0.001,1.183
2024,탄탈륨,폴란드,0,0,0,0.886
2024,탄탈륨,네덜란드,0.015,7.08,0.002,0.712
2024,탄탈륨,북마케도니아,0,0,0.001,0.674
2024,탄탈륨,스웨덴,0,0,0,0.225
2024,탄탈륨,브라질,1.98,1287.949,0.005,0.22
2024,탄탈륨,핀란드,0,0,0,0.132
2024,탄탈륨,호주,0.002,1.443,0,0.009
2024,탄탈륨,몬트세랫,0,0,0.001,0.006
2024,탄탈륨,캐나다,0,0,0,0.006
2024,탄탈륨,세르비아,0.42,13.127,0,0
2024,탄탈륨,루마니아,0.069,14.955,0,0
2024,탄탈륨,이집트,1.546,789.43,0,0
2024,탄탈륨,헝가리,0.002,0.463,0,0
2024,탄탈륨,남아프리카공화국,0.05,40.354,0,0
2023,니오븀,브라질,0,0,7387.1,212176.322
2023,니오븀,중국,0,0,24.441,2238.258
2023,니오븀,캐나다,0,0,76,2183.274
2023,니오븀,러시아,13,395.438,40,2095.54
2023,니오븀,대만,0.005,0.096,7.5,622.81
2023,니오븀,미국,6.888,726.281,0.53,212.599
2023,니오븀,일본,13.601,423.379,1.294,89.184
2023,니오븀,영국,0,0,0.092,24.026
2023,니오븀,독일,0,0,0.013,6.902
2023,니오븀,홍콩,1.769,36.054,0.021,6.739
2023,니오븀,인도,0.001,0.461,0.002,3.987
2023,니오븀,르완다,0,0,0.009,0.9
2023,니오븀,부룬디,0,0,0.001,0.017
2023,니오븀,호주,0.25,8.39,0,0
2023,니오븀,싱가포르,1.773,105.993,0,0
2023,니오븀,말레이시아,0.01,0.196,0,0
2023,니오븀,인도네시아,3,93.443,0,0
2023,니오븀,스페인,0,10.869,0,0
2023,니오븀,베트남,0.076,38.271,0,0
2024,니오븀,브라질,0,0,7778.001,224460.581
2024,니오븀,중국,40.048,1263.783,36.27,3614.813
2024,니오븀,캐나다,0,0,63,1813.571
2024,니오븀,미국,1.782,2790.028,2.504,1330.519
2024,니오븀,일본,21.25,640.561,1.804,93.957
2024,니오븀,독일,0,0.7,0.05,43.626
2024,니오븀,네덜란드,0,0,0,3.615
2024,니오븀,홍콩,2.503,55.832,0.005,0.794
2024,니오븀,영국,0,0,0.006,0.137
2024,니오븀,대만,3,88.988,0,0
2024,니오븀,태국,3,97.652,0,0
2024,니오븀,싱가포르,0.001,0.033,0,0
2024,니오븀,인도,20.001,624.09,0,0
2024,니오븀,호주,0.25,16.19,0,0
2024,니오븀,덴마크,0.009,26.563,0,0
2024,니오븀,베트남,0.411,61.187,0,0
2023,바나듐,중국,20,238.364,4934.075,88315.282
2023,바나듐,남아프리카공화국,0,0,520,8071.416
2023,바나듐,브라질,0,0,510,7974.619
2023,바나듐,베트남,2831.79,3905.9,558.771,4591.944
2023,바나듐,체코,0,0,160,4290.926
2023,바나듐,대만,0.056,8.409,230.397,2818.182
2023,바나듐,오스트리아,0,0,98.014,2608.897
2023,바나듐,캐나다,0,0,1446.514,1862.823
2023,바나듐,카자흐스탄,0,0,112.147,1433.893
2023,바나듐,일본,2095.804,9191.077,48.865,1241.127
2023,바나듐,미국,0.001,0.019,45.918,424.106
2023,바나듐,튀르키예공화국,105,2672.856,15,360.397
2023,바나듐,영국,0,0,0.005,8.535
2023,바나듐,독일,95.34,177.502,0.015,4.911
2023,바나듐,인도,740,17162.723,0.003,1.623
2023,바나듐,스위스,0,0,0.002,0.668
2023,바나듐,러시아,0,0,0,0.192
2023,바나듐,홍콩,0,0.116,0,0.131
2023,바나듐,캄보디아,878.082,1084.795,0.006,0.059
2023,바나듐,태국,850.737,2103.899,0.008,0.04
2023,바나듐,쿠웨이트,0,0,0.001,0.002
2023,바나듐,호주,0.001,0.162,0,0
2023,바나듐,벨기에,60,1731.618,0,0
2023,바나듐,싱가포르,0.006,1.03,0,0
2023,바나듐,파키스탄,0.11,2.522,0,0
2023,바나듐,네덜란드,1285.286,29045.824,0,0
2023,바나듐,말레이시아,1,21.288,0,0
2023,바나듐,인도네시아,42,1232.84,0,0
2023,바나듐,아랍에미리트,60,1544.553,0,0
2024,바나듐,중국,0,0,4913.821,70859.167
2024,바나듐,브라질,0,0,1046,13027.6
2024,바나듐,오스트리아,0,0,440.011,8797.971
2024,바나듐,대만,160.41,3435.892,744.393,6547.804
2024,바나듐,남아프리카공화국,0,0,520,5973.647
2024,바나듐,베트남,1488.276,3316.697,311.775,2203.948
2024,바나듐,일본,2586.492,7850.342,63.456,1552.35
2024,바나듐,체코,0,0,40.001,796.935
2024,바나듐,캐나다,20,413.445,419.281,600.434
2024,바나듐,카자흐스탄,0,0,40.055,343.232
2024,바나듐,인도,1025.519,16783.017,10.008,120.76
2024,바나듐,미국,145.002,3755.43,0.049,25.246
2024,바나듐,홍콩,0,0.058,0.021,2.3
2024,바나듐,스위스,0,0,0.001,1.718
2024,바나듐,독일,357.46,1221.48,0,1.636
2024,바나듐,네덜란드,1467.225,28113.126,0.014,1.554
2024,바나듐,벨기에,0,0,0.02,1.393
2024,바나듐,영국,0,0,0,0.537
2024,바나듐,러시아,0,0,0,0.272
2024,바나듐,튀르키예공화국,15,340.054,0,0.091
2024,바나듐,파키스탄,0.122,3.149,0.009,0.047
2024,바나듐,말레이시아,0.001,0.424,0.002,0.022
2024,바나듐,우간다,0,0,0.001,0.001
2024,바나듐,인도네시아,0,0.031,0,0
2024,바나듐,페루,0.003,0.248,0,0
2024,바나듐,필리핀,0.151,4.29,0,0
2024,바나듐,폴란드,0.128,4.08,0,0
2024,바나듐,싱가포르,0.004,0.559,0,0
2024,바나듐,태국,21.503,449.278,0,0
2024,바나듐,호주,0.001,0.566,0,0
2024,바나듐,이탈리아,60,1163.202,0,0
2024,바나듐,아르헨티나,20,423.311,0,0
2024,바나듐,아랍에미리트,160.003,3419.746,0,0
2023,규소,중국,17917.388,124989.188,388406.949,754661.938
2023,규소,일본,10736.863,33954.045,14272.302,192869.81
2023,규소,미국,9353.298,32614.191,17141.73,166299.982
2023,규소,독일,1073.057,7623.1,16301.812,130706.503
2023,규소,러시아,300.179,12353.871,77312.51,107819.052
2023,규소,브라질,331.882,2504.212,24600.975,59658.319
2023,규소,호주,477.622,3257.469,573539.247,36991.983
2023,규소,말레이시아,1407.772,19339.661,22349.314,33306.65
2023,규소,베트남,9552.818,65635.247,333654.236,31756.053
2023,규소,노르웨이,0.296,11.347,4999.093,20695.777
2023,규소,영국,580.628,4470.967,4618.284,19525.215
2023,규소,태국,10497.217,25955.141,6478.518,19168.342
2023,규소,대만,2296.617,12573.271,9479.6,15635.448
2023,규소,인도,3539.471,18564.526,70078.229,11734.977
2023,규소,프랑스,622.077,6126.473,1701.98,6013.279
2023,규소,홍콩,1494.292,4950.641,1063.126,2220.876
2023,규소,벨기에,96.062,1308.835,569.947,2014.195
2023,규소,덴마크,2.304,540.225,3.761,1850.749
2023,규소,이탈리아,665.337,11864.34,201.624,1843.423
2023,규소,폴란드,1874.602,7472.519,1136.488,1760.031
2023,규소,캐나다,300.679,3125.534,80.879,1685.501
2023,규소,네덜란드,333.361,1773.113,2422.504,1666.735
2023,규소,튀르키예공화국,961.813,7618.74,5091.761,1613.999
2023,규소,남아프리카공화국,5.714,39.731,470.031,1395.219
2023,규소,체코,75.193,461.295,360.248,1092.321
2023,규소,이집트,22.203,178.77,12085.364,999.012
2023,규소,인도네시아,3629.877,14801.732,353.797,745.125
2023,규소,카자흐스탄,0.741,19.615,349,492.685
2023,규소,스리랑카,44.811,165.466,1700.015,427.517
2023,규소,보스니아헤르체고비나,0.002,0.09,35.429,374.179
2023,규소,스페인,113.351,2068.48,78.428,298.148
2023,규소,싱가포르,404.433,5100.987,137.904,286.577
2023,규소,라오스,0,0,100.002,281.628
2023,규소,스위스,0.253,8.806,1.611,278.678
2023,규소,사우디아라비아,104.295,417.077,2061.126,189.543
2023,규소,파키스탄,988.459,2173.833,853.401,75.045
2023,규소,멕시코,399.964,3234.766,12.438,66.024
2023,규소,오스트리아,1.492,103.807,3.812,57.4
2023,규소,아일랜드,0,0,0.951,48.936
2023,규소,스웨덴,0.22,9.561,16.088,36.865
2023,규소,이스라엘,371.896,2695.867,0.199,14.076
2023,규소,핀란드,46.198,354.289,1.138,10.661
2023,규소,헝가리,20.05,170.464,0.239,8.791
2023,규소,리히텐슈타인,0,0,0.044,8.282
2023,규소,아랍에미리트,288.984,4106.94,1.44,7.92
2023,규소,루마니아,134.3,819.776,1.216,5.096
2023,규소,우크라이나,0.035,2.797,0.005,3.001
2023,규소,도미니카공화국,35.086,239.114,0,2.265
2023,규소,필리핀,4368.848,8622.245,0.051,0.903
2023,규소,불가리아,32.495,329.827,0.003,0.837
2023,규소,모나코,0,0,0.003,0.824
2023,규소,라트비아,0.01,0.51,0.006,0.525
2023,규소,뉴질랜드,43.48,194.567,0.01,0.429
2023,규소,네덜란드령 안틸레스,0,0,0,0.209
2023,규소,슬로베니아,35.317,112.56,0,0.143
2023,규소,몽골,207.817,331.846,0.018,0.072
2023,규소,마다가스카르,1.856,1.574,0.005,0.032
2023,규소,모잠비크,0.011,0.557,0.003,0.029
2023,규소,캄보디아,127.971,22.816,0.001,0.015
2023,규소,요르단,0,0.003,0.002,0.015
2023,규소,리투아니아,32.562,258.454,0,0.01
2023,규소,키르기스스탄,0.02,0.19,0.001,0.009
2023,규소,방글라데시,344.308,827.963,0.01,0.006
2023,규소,가나,0.008,0.461,0,0.002
2023,규소,엘살바도르,2.38,7.004,0,0
2023,규소,볼리비아,0.006,0.138,0,0
2023,규소,푸에르토리코,0,0.056,0,0
2023,규소,포르투갈,0.55,6.779,0,0
2023,규소,사모아,0.11,0.584,0,0
2023,규소,파라과이,0.005,0.289,0,0
2023,규소,카타르,0.674,6.358,0,0
2023,규소,바누아투,0.008,0.1,0,0
2023,규소,세르비아,0.223,101.386,0,0
2023,규소,알바니아,0.061,1.507,0,0
2023,규소,부룬디,0.001,0,0,0
2023,규소,르완다,0.001,0,0,0
2023,규소,바레인,40.004,5.856,0,0
2023,규소,우즈베키스탄,14.746,244.801,0,0
2023,규소,튀니지,0.048,4.461,0,0
2023,규소,아제르바이잔,2.08,16.224,0,0
2023,규소,우루과이,0.003,1.481,0,0
2023,규소,아르메니아,0.01,1.414,0,0
2023,규소,우간다,0.099,1.689,0,0
2023,규소,슬로바키아,59.687,348.259,0,0
2023,규소,토고,0.41,2.077,0,0
2023,규소,탄자니아,0.014,1.7,0,0
2023,규소,시에라리온,0.005,0.004,0,0
2023,규소,아르헨티나,25.63,165.578,0,0
2023,규소,콩고민주공화국,0.002,0.009,0,0
2023,규소,페루,5.88,120.929,0,0
2023,규소,온두라스,26.885,536.31,0,0
2023,규소,괌,2.401,14.286,0,0
2023,규소,과테말라,2.428,14.42,0,0
