입고연도,구분,사업명,시공연도,분류,광산명,광종,소재지,광구,번호,광업권자,시추공,시추공 좌표기준,시추공 좌표(X),시추공 좌표(Y), 심추공 심도 ,심추공 규격,암추 보고서,암추 주상도,암추 도면,암추 분석결과,암추 이미지스캔,암추 다기능스캔,암추 물성시험,암추 현미경사진,암추 보관형태
2022,국고보조,탐광시추,2022,비금속,대성제천,석회석,충북 제천 두학,,,,2201,GRS80,137566.5459,505553.9295,250,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,대성제천,석회석,충북 제천 두학,,,,2202,GRS80,137464.8548,505686.6585,108,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,대성제천,석회석,충북 제천 두학,,,,2203,GRS80,137414.3354,505813.3811,250,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,대성제천,석회석,충북 제천 두학,,,,2204,GRS80,137936.0959,505412.7273,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,디에프씨,석회석,충북 제천 자작,,,,2201,GRS80,137349.6,501944.7928,300,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,디에프씨,석회석,충북 제천 자작,,,,2202,GRS80,137250.992,502052.2536,350,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,백운,석회석,강원 삼척 하장,,,,2201,GRS80,190314,520924,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,백운,석회석,강원 삼척 하장,,,,2202,GRS80,190412,521131,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,백운,석회석,강원 삼척 하장,,,,2203,GRS80,190995,520905,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2201,GRS80,212889,409829,50,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2202,GRS80,212854,409812,30,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2203,GRS80,212956,409885,75,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2204,GRS80,212935,409781,50,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2205,GRS80,212961,409933,85,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2206,GRS80,212848,409927,80,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2207,GRS80,212960,409887,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2208,GRS80,212870,409881,65,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2209,GRS80,212791,409852,50,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2210,GRS80,212814,409895,60,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2211,GRS80,212762,409920,75,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,부남,납석,경북 청송 부남,,,,2212,GRS80,213075,409801,50,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼보,백운석,충북 단양 매포,,,,2201,GRS80,138887,494646,120,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼보,백운석,충북 단양 매포,,,,2202,GRS80,138820,494579,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼성옥동,석회석,강원 영월 중동,,,,2201,GRS80,174120,508272,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼성옥동,석회석,강원 영월 중동,,,,2202,GRS80,174846,508104,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼호,석회석,충북 보은 마로,,,,2201,GRS80,275901,424458,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,삼호,석회석,충북 보은 마로,,,,2202,GRS80,276256,424625,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신동,석회석,강원 정선 남,,,,2201,GRS80,174631,520187,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신동,석회석,강원 정선 남,,,,2202,GRS80,174464,519869,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신동,석회석,강원 정선 남,,,,2203,GRS80,174304,519472,193,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,신예미,철,강원 정선 신동,,,,2201,GRS80,170225.1,510823.3,140,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,신예미,철,강원 정선 신동,,,,2202,GRS80,170353.5,510814.4,160,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,신예미,철,강원 정선 신동,,,,2203,GRS80,170435.7,510833.2,180,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,신예미,철,강원 정선 신동,,,,2204,GRS80,170458.5,510739.3,180,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,신예미,철,강원 정선 신동,,,,2205,GRS80,170288.3,509358.1,240,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신원삼육,석회석,강원 정선 신동,,,,2201,GRS80,172309,516343,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신원삼육,석회석,강원 정선 신동,,,,2202,GRS80,172309,516343,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신원삼육,석회석,강원 정선 신동,,,,2203,GRS80,172326,516377,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,신원삼육,석회석,강원 정선 신동,,,,2204,GRS80,172325,516372,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,쌍용하장,석회석,강원 삼척 하장,,,,2201,GRS80,191126,525215,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,쌍용하장,석회석,강원 삼척 하장,,,,2202,GRS80,191186,525152,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,쌍전,텅스텐,경북 울진 서,,,,2201,GRS80,212970,486173,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,쌍전,텅스텐, 경북 울진 서,,,,2202,GRS80,212970,486173,280,"NQ, NX",,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,아세아영월,석회석,강원 영월 주천,,,,2201,GRS80,139012,517857,300,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,아세아영월,석회석,강원 영월 주천,,,,2202,GRS80,138542,518534,250,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,아세아영월,석회석,강원 영월 주천,,,,2203,GRS80,139132,518338,300,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,에코이엠씨,석회석,강원 정선 임계,,,,2201,GRS80,185917,529739,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,에코이엠씨,석회석,강원 정선 임계,,,,2202,GRS80,185596,529370,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,에코이엠씨,석회석,강원 정선 임계,,,,2203,GRS80,185684,529387,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,영동일라이트,운모,충북 영동 영동,,,,2201,GRS80,273062,395203,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,영동일라이트,운모,충북 영동 영동,,,,2202,GRS80,273341,394885,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,영동일라이트,운모,충북 영동 영동,,,,2203,GRS80,273319,394825,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,용연 이에프,석회석,강원 삼척 하장,,,,2201,GRS80,191375,522637,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,용연 이에프,석회석,강원 삼척 하장,,,,2202,GRS80,191359,522634,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2201,GRS80,154333,518915,130,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2202,GRS80,154192,519498,130,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2203,GRS80,154442,518759,130,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2204,GRS80,154192,519498,100,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2205,GRS80,154121,519009,90,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2206,GRS80,154289,518119,300,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,우룡,석회석,강원 영월 북,,,,2207,GRS80,154289,518119,213,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,장성,석회석,전남 장성 황룡,,,,2201,GRS80,178935,297914,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,장성,석회석,전남 장성 황룡,,,,2202,GRS80,178729,297485,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,장성,석회석,전남 장성 황룡,,,,2203,GRS80,179081,298024,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,장성,석회석,전남 장성 황룡,,,,2204,GRS80,178985,297935,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,장성,석회석,전남 장성 황룡,,,,2205,GRS80,179131,298167,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,진산,석회석,충남 금산 진산,,,,2201,GRS80,234121,389944,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,진산,석회석,충남 금산 진산,,,,2202,GRS80,234299,389827,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,진산,석회석,충남 금산 진산,,,,2203,GRS80,234121,389944,80,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,창대,텅스텐,경북 영덕 창수,,,,2201,GRS80,229431.7409,442288.5193,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,창대,텅스텐,경북 영덕 창수,,,,2202,GRS80,229431.7409,442288.5193,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,금속,창대,텅스텐,경북 영덕 창수,,,,2203,GRS80,229533.7694,440717.5665,70,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,청림영월,석회석,강원 영월 남,,,,2201,GRS80,136104,506670,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,청림영월,석회석,강원 영월 남,,,,2202,GRS80,136193,506670,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,청림영월,석회석,강원 영월 남,,,,2203,GRS80,135515,507418,130,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,청림영월,석회석,강원 영월 남,,,,2204,GRS80,135515,507418,140,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,충무정선,석회석,강원 정선 남,,,,2022001,GRS80,176740,525275,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,충무정선,석회석,강원 정선 남,,,,2022002,GRS80,177532,524570,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,충무정선,석회석,강원 정선 남,,,,2022003,GRS80,177227,524127,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,충무정선,석회석,강원 정선 남,,,,2022004,GRS80,177095,524154,170,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,충무정선,석회석,강원 정선 남,,,,2022005,GRS80,176841,524909,70,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영삼도,석회석,강원 삼척 도계,,,,2022001,GRS80,209001,518840,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영삼도,석회석,강원 삼척 도계,,,,2022002,GRS80,207748,519240,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영삼도,석회석,강원 삼척 도계,,,,2022003,GRS80,208530,520598,80,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영청수,석회석,강원 평창 미탄,,,,2022001,GRS80,161335,523881,103,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영청수,석회석,강원 평창 미탄,,,,2022002,GRS80,161335,523892,219,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태영청수,석회석,강원 평창 미탄,,,,2022003,GRS80,161434,523876,150,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태원심운,석회석,강원 삼척 하장,,,,2022001,GRS80,191359,522634,200,NQ,,,,,,,,, Whole Core
2022,국고보조,탐광시추,2022,비금속,태원심운,석회석,강원 삼척 하장,,,,2022002,GRS80,191375,522637,200,NQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-1,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-10,Bessel 1841,,,5,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-11,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-12,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-13,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-14,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-15,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-2,Bessel 1841,,,7,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-3,Bessel 1841,,,7,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-4,Bessel 1841,,,7,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-5,Bessel 1841,,,5,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-6,Bessel 1841,,,7,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-7,Bessel 1841,,,5,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-8,Bessel 1841,,,6,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,1편 좌운-21-9,Bessel 1841,,,7,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-1,Bessel 1841,129932,396968,30,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-10,Bessel 1841,129923,396980,47,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-2,Bessel 1841,129927,396957,40,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-3,Bessel 1841,129925,396957,51,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-4,Bessel 1841,129924,396957,41,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-5,Bessel 1841,129924,396957,42,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-6,Bessel 1841,129923,396957,48,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-7,Bessel 1841,129922,396957,75,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-8,Bessel 1841,129922,396963,57,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,2편 좌운-21-9,Bessel 1841,129925,396972,48,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-1,Bessel 1841,130004,397053,107,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-10,Bessel 1841,130064,397078,24,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-11,Bessel 1841,130074,397074,24,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-12,Bessel 1841,129974,397080,19,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-13,Bessel 1841,129964,397079,15,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-14,Bessel 1841,129954,397078,23,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-15,Bessel 1841,129951,397064,30,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-16,Bessel 1841,129927,397067,21,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-17,Bessel 1841,129919,397061,42,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-18,Bessel 1841,129908,397060,21,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-19,Bessel 1841,129898,397057,17,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-2,Bessel 1841,129994,397053,103,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-3,Bessel 1841,129974,397050,102,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-4,Bessel 1841,129964,397037,100,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-5,Bessel 1841,130004,397076,24,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-6,Bessel 1841,130014,397073,19,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-7,Bessel 1841,130024,397074,20,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-8,Bessel 1841,130044,397082,12,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2019,금속,금성,몰리브덴,충북 제천 금성,,,,2편좌운-19-9,Bessel 1841,130054,397078,19,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 우운-20-1,Bessel 1841,,,80,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-1,Bessel 1841,129926,396991,90,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-10,Bessel 1841,129874,396966,51,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-11,Bessel 1841,129875,396964,48,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-12,Bessel 1841,129877,396964,15,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-13,Bessel 1841,129880,396965,52,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-14,Bessel 1841,129880,396965,44,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-15,Bessel 1841,129886,396962,42,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-16,Bessel 1841,129896,396966,38,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-17,Bessel 1841,129907,396968,49,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-18,Bessel 1841,129919,396970,20,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-19,Bessel 1841,129945,396956,21,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-2,Bessel 1841,129915,396990,85,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-20,Bessel 1841,129949,396967,15,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-21,Bessel 1841,129957,396972,19,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-22,Bessel 1841,,,20,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-23,Bessel 1841,129949,396982,117,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-24,Bessel 1841,129958,396987,60,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-25,Bessel 1841,129962,396997,105,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-26,Bessel 1841,129945,397031,84,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-27,Bessel 1841,129941,397050,57,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-28,Bessel 1841,129954,397050,66,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-29,Bessel 1841,129963,397041,30,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-3,Bessel 1841,129911,396979,90,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-30,Bessel 1841,129966,397053,69,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-31,Bessel 1841,129970,397048,24,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-32,Bessel 1841,129977,397054,22,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-33,Bessel 1841,129985,397094,51,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-34,Bessel 1841,129975,397092,47,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-35,Bessel 1841,129960,397094,38,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-36,Bessel 1841,129956,397081,47,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-4,Bessel 1841,129903,396976,87,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-5,Bessel 1841,129893,396974,78,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-6,Bessel 1841,129883,396973,67,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-7,Bessel 1841,129876,396971,53,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-8,Bessel 1841,129875,396971,48,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2020,금속,금성,몰리브덴,충북 제천 금성,,,,3편 좌운-20-9,Bessel 1841,129873,396969,48,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,3편 주운-21-1,Bessel 1841,129993,397093,31,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,3편 주운-21-2,Bessel 1841,130004,397091,35,AQ,,,,,,,,, Whole Core
2022,기타,민간시추,2021,금속,금성,몰리브덴,충북 제천 금성,,,,3편 주운-21-3,Bessel 1841,130009,397090,21,AQ,,,,,,,,, Whole Core
