기관코드,대분류,중분류,소분류,세분류,속명,종명,명칭,이명,자료수집번호(통합),자료세부분류번호,수량,사진분류,규격,상태,수집방법,현 상태,데이터기준일자
JFNM,식물,관속식물,앵초목,자금우과,Ardisia,crenata,백량금,해당없음,JFNM-20321,JFNM-VP-3348,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,차나무목,차나무과,Camellia,japonica,동백나무,해당없음,JFNM-20322,JFNM-VP-3349,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Neolitsea,sericea,참식나무,해당없음,JFNM-20323,JFNM-VP-3350,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,굴거리나무목,굴거리나무과,Daphniphyllum,macropodum,굴거리나무,해당없음,JFNM-20324,JFNM-VP-3351,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,용담목,박주가리과,Cynanchum,ascyrifolium,민백미꽃,해당없음,JFNM-20325,JFNM-VP-3352,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,국화과,해당없음,해당없음,나래박쥐나물,해당없음,JFNM-20326,JFNM-VP-3353,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,앵초목,앵초과,Primula , modesta,설앵초,0,JFNM-20327,JFNM-VP-3354,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,별이끼목,질경이과,Plantago,asiatica,질경이,해당없음,JFNM-20328,JFNM-VP-3355,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,별이끼목,질경이과,Plantago,asiatica,질경이,해당없음,JFNM-20329,JFNM-VP-3356,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,단향목,단향과,Korthalsella,japonica,동백나무겨우살이 ,해당없음,JFNM-20330,JFNM-VP-3357,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꼭두서니목,꼭두선이과,Paederia,scandens,계요등,해당없음,JFNM-20331,JFNM-VP-3358,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꼭두서니목,꼭두선이과,Paederia,scandens,계요등,해당없음,JFNM-20332,JFNM-VP-3359,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Lindera,erythrocarpa,비목나무,해당없음,JFNM-20333,JFNM-VP-3360,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꼭두서니목,꼭두선이과,Galium,pogonanthum,산갈퀴,해당없음,JFNM-20334,JFNM-VP-3361,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목,초롱꽃과,Adenophora,taquetii,섬잔대,해당없음,JFNM-20335,JFNM-VP-3362,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,처녀고사리과,Thelypteris,glanduligera,사다리고사리 ,해당없음,JFNM-20336,JFNM-VP-3363,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,앵초목,앵초과,Lysimachia,barystachys,까치수염,해당없음,JFNM-20337,JFNM-VP-3364,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,털장구채,해당없음,JFNM-20338,JFNM-VP-3365,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,털장구채,해당없음,JFNM-20339,JFNM-VP-3366,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,털장구채,해당없음,JFNM-20340,JFNM-VP-3367,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,미나리과,Peucedanum,japonicum,갯기름나물,해당없음,JFNM-20341,JFNM-VP-3368,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,미나리과,Peucedanum,japonicum,갯기름나물,해당없음,JFNM-20342,JFNM-VP-3369,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,glauca,종가시나무,해당없음,JFNM-20343,JFNM-VP-3370,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,glauca,종가시나무,해당없음,JFNM-20344,JFNM-VP-3371,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석죽목,명아주과,Suaeda,maritima,해홍나물,해당없음,JFNM-20345,JFNM-VP-3372,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Fimbristylis,dichotoma,하늘지기 ,해당없음,JFNM-20346,JFNM-VP-3373,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,백합과,Lilium,distichum,말나리 ,해당없음,JFNM-20347,JFNM-VP-3374,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,노박덩굴목,노박덩굴과,Euonymus,sachalinensis,회나무,해당없음,JFNM-20348,JFNM-VP-3375,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,벼과,해당없음,해당없음,개솔새,해당없음,JFNM-20349,JFNM-VP-3376,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,미나리아재비과,해당없음,해당없음,개승마,해당없음,JFNM-20350,JFNM-VP-3377,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,물이끼목,물이끼과,Sphagnum,squarrosum,비늘물이끼,해당없음,JFNM-20351,JFNM-VP-3378,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,아욱목,피나무과,Corchoropsis,tomentosa,수까치깨,해당없음,JFNM-20352,JFNM-VP-3379,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,쐐기풀과,Boehmeria,spicata,좀깨잎나무,해당없음,JFNM-20353,JFNM-VP-3380,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,꼭두서니과,해당없음,해당없음,갈퀴꼭두서니,해당없음,JFNM-20354,JFNM-VP-3381,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,고란초과,Pyrrosia,lingua,석위 ,해당없음,JFNM-20355,JFNM-VP-3382,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,통화식물목,꿀풀과,Teucrium , viscidum,덩굴곽향  ,꿀풀목,JFNM-20356,JFNM-VP-3383,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,노박덩굴목,감탕나무과,Ilex,cornuta,호랑가시나무 ,해당없음,JFNM-20357,JFNM-VP-3384,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,노박덩굴목,감탕나무과,Ilex,cornuta,호랑가시나무 ,해당없음,JFNM-20358,JFNM-VP-3385,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,풍접초목,십자화과,Thlaspi,arvense,말냉이         ,해당없음,JFNM-20359,JFNM-VP-3386,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,미나리과,Bupleurum,falcatum,시호,해당없음,JFNM-20360,JFNM-VP-3387,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Lespedeza,cuneata,비수리,해당없음,JFNM-20361,JFNM-VP-3388,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,제비꽃목,제비꽃과,Viola,keiskei,잔털제비꽃,해당없음,JFNM-20362,JFNM-VP-3389,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,제비꽃목,제비꽃과,Viola,keiskei,잔털제비꽃,해당없음,JFNM-20363,JFNM-VP-3390,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,노박덩굴과,해당없음,해당없음,줄사철나무,해당없음,JFNM-20364,JFNM-VP-3391,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,노박덩굴과,해당없음,해당없음,줄사철나무,해당없음,JFNM-20365,JFNM-VP-3392,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,미나리아재비과,Hepatica,insularis,새끼노루귀 ,해당없음,JFNM-20366,JFNM-VP-3393,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,미나리아재비과,Hepatica,insularis,새끼노루귀 ,해당없음,JFNM-20367,JFNM-VP-3394,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,양귀비목,현호색과,Corydalis,decumbens,좀현호색,해당없음,JFNM-20368,JFNM-VP-3395,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,미나리아재비과,Hepatica,insularis,새끼노루귀 ,해당없음,JFNM-20369,JFNM-VP-3396,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,미나리아재비과,Hepatica,insularis,새끼노루귀 ,해당없음,JFNM-20370,JFNM-VP-3397,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,양귀비목,현호색과,Corydalis,decumbens,좀현호색,해당없음,JFNM-20371,JFNM-VP-3398,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Prunus,yedoensis,왕벚나무,해당없음,JFNM-20372,JFNM-VP-3399,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Prunus,yedoensis,왕벚나무,해당없음,JFNM-20373,JFNM-VP-3400,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,용담목,꼭두서니과,Galium,pusillum ,애기솔나물,0,JFNM-20374,JFNM-VP-3401,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,용담목,꼭두서니과,Galium,pusillum ,애기솔나물,0,JFNM-20375,JFNM-VP-3402,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Vaccinium,uliginosum,들쭉나무 ,해당없음,JFNM-20376,JFNM-VP-3403,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,중심자목,석죽과,Cerastium , holosteoides,섬점나도나물 ,0,JFNM-20377,JFNM-VP-3404,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Euphorbia,fauriei,두메대극,해당없음,JFNM-20378,JFNM-VP-3405,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Petasites,japonicus,머위  ,해당없음,JFNM-20379,JFNM-VP-3406,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,큰잎산꿩의다리,해당없음,JFNM-20380,JFNM-VP-3407,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,큰잎산꿩의다리,해당없음,JFNM-20381,JFNM-VP-3408,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,큰잎산꿩의다리,해당없음,JFNM-20382,JFNM-VP-3409,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Maackia,fauriei,솔비나무,해당없음,JFNM-20383,JFNM-VP-3410,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Maackia,fauriei,솔비나무,해당없음,JFNM-20384,JFNM-VP-3411,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Maackia,fauriei,솔비나무,해당없음,JFNM-20385,JFNM-VP-3412,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,홀아비꽃대과,Sarcandra,glabra,죽절초,해당없음,JFNM-20386,JFNM-VP-3413,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,홀아비꽃대과,Sarcandra,glabra,죽절초,해당없음,JFNM-20387,JFNM-VP-3414,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,한라장구채,해당없음,JFNM-20388,JFNM-VP-3415,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,석죽과,해당없음,해당없음,한라장구채,해당없음,JFNM-20389,JFNM-VP-3416,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,제비꽃목,산유자나무과,Idesia,polycarpa,이나무,해당없음,JFNM-20390,JFNM-VP-3417,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,버드나무목,버드나무과,Salix,blinii,제주산버들,해당없음,JFNM-20391,JFNM-VP-3418,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,감나무목,노린재나무과,Symplocos,prunifolia,검은재나무,해당없음,JFNM-20392,JFNM-VP-3419,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,감나무목,노린재나무과,Symplocos,prunifolia,검은재나무,해당없음,JFNM-20393,JFNM-VP-3420,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Rhododendron,weyrichii,참꽃나무,해당없음,JFNM-20394,JFNM-VP-3421,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Rhododendron,weyrichii,참꽃나무,해당없음,JFNM-20395,JFNM-VP-3422,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Hieracium,umbellata,조팝나무,해당없음,JFNM-20396,JFNM-VP-3423,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,버드나무목,버드나무과,Salix,blinii,제주산버들,해당없음,JFNM-20397,JFNM-VP-3424,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,버드나무목,버드나무과,Salix,blinii,제주산버들,해당없음,JFNM-20398,JFNM-VP-3425,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,버드나무목,버드나무과,Salix,blinii,제주산버들,해당없음,JFNM-20399,JFNM-VP-3426,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,쐐기풀과,Oreocnide,frutescens,비양나무 ,해당없음,JFNM-20400,JFNM-VP-3427,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,버드나무목,버드나무과,Salix,blinii,제주산버들,해당없음,JFNM-20401,JFNM-VP-3428,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Amelanchier,asiatica,채진목,해당없음,JFNM-20402,JFNM-VP-3429,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,두릅나무과,Eleutherococcus,gracilistylus,섬오갈피,해당없음,JFNM-20403,JFNM-VP-3430,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,두릅나무과,Eleutherococcus,gracilistylus,섬오갈피,해당없음,JFNM-20404,JFNM-VP-3431,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,홀아비꽃대과,Sarcandra,glabra,죽절초,해당없음,JFNM-20405,JFNM-VP-3432,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,도금양목,팥꽃나무과,Stellera,chamaejasme,피뿌리풀 ,해당없음,JFNM-20406,JFNM-VP-3433,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Euchresta,japonica,만년콩 ,해당없음,JFNM-20407,JFNM-VP-3434,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Taraxacum,hallaisanense,좀민들레        ,해당없음,JFNM-20408,JFNM-VP-3435,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Ligularia,taquetii,갯취,해당없음,JFNM-20409,JFNM-VP-3436,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Ligularia,taquetii,갯취,해당없음,JFNM-20410,JFNM-VP-3437,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,소귀나무목,소귀나무과,Myrica,rubra,소귀나무,해당없음,JFNM-20411,JFNM-VP-3438,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,갈매나무목,갈매나무과,Paliurus,ramosissimus,갯대추,해당없음,JFNM-20412,JFNM-VP-3439,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Hieracium,umbellata,조팝나무,해당없음,JFNM-20413,JFNM-VP-3440,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,용담목,꼭두서니과,Galium, verum ,솔나물,0,JFNM-20414,JFNM-VP-3441,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20415,JFNM-VP-3442,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20416,JFNM-VP-3443,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,운향과,Evodia,daniellii,쉬나무,해당없음,JFNM-20417,JFNM-VP-3444,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,아욱목,아욱과,Hibiscus,hamabo,황근,해당없음,JFNM-20418,JFNM-VP-3445,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,아욱목,아욱과,Hibiscus,hamabo,황근,해당없음,JFNM-20419,JFNM-VP-3446,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,홀아비꽃대과,Sarcandra,glabra,죽절초,해당없음,JFNM-20420,JFNM-VP-3447,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Thymus,quinquecostatus,백리향,해당없음,JFNM-20421,JFNM-VP-3448,1,식물,표본,건조,자체,광식물수장고,2016-09-30
